user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec,engagement_tier
2816,control,Android,114,6,False,0,69,Mid (4-7)
2817,control,Android,27,3,False,1,296,Low (0-3)
2818,control,iOS,127,9,True,0,117,High (8+)
2819,control,iOS,427,7,False,0,152,Mid (4-7)
2820,treatment,iOS,31,2,False,1,388,Low (0-3)
2821,control,iOS,210,8,True,1,346,High (8+)
2822,treatment,iOS,162,4,False,0,225,Mid (4-7)
2823,control,Android,248,6,False,1,424,Mid (4-7)
2824,control,Android,29,4,True,0,248,Mid (4-7)
2825,treatment,iOS,511,8,True,0,307,High (8+)
2826,treatment,Android,174,5,False,0,181,Mid (4-7)
2827,control,iOS,338,2,True,0,256,Low (0-3)
2828,control,iOS,50,6,True,1,502,Mid (4-7)
2829,control,iOS,242,8,True,0,224,High (8+)
2830,control,iOS,273,6,False,0,163,Mid (4-7)
2831,treatment,iOS,91,1,False,0,212,Low (0-3)
2832,control,iOS,87,3,False,1,313,Low (0-3)
2833,control,iOS,193,4,True,1,404,Mid (4-7)
2834,control,iOS,17,5,False,1,493,Mid (4-7)
2835,treatment,Android,239,13,False,1,328,High (8+)
2836,treatment,Android,7,6,False,1,431,Mid (4-7)
2837,control,iOS,38,11,True,0,122,High (8+)
2838,treatment,iOS,196,9,True,0,281,High (8+)
2839,control,iOS,18,7,False,0,173,Mid (4-7)
2840,control,Android,642,1,True,1,299,Low (0-3)
2841,treatment,iOS,365,8,False,0,276,High (8+)
2842,treatment,iOS,177,5,True,0,230,Mid (4-7)
2843,treatment,iOS,307,2,False,0,204,Low (0-3)
2844,treatment,iOS,393,5,False,0,204,Mid (4-7)
2845,control,iOS,54,10,False,0,185,High (8+)
2846,treatment,Android,340,7,True,0,180,Mid (4-7)
2847,control,Android,38,7,True,1,432,Mid (4-7)
2848,treatment,iOS,95,6,False,1,576,Mid (4-7)
2849,control,iOS,147,8,False,0,138,High (8+)
2850,treatment,iOS,225,4,True,0,210,Mid (4-7)
2851,control,iOS,5,6,False,0,143,Mid (4-7)
2852,control,Android,61,2,True,0,268,Low (0-3)
2853,treatment,iOS,168,4,True,0,162,Mid (4-7)
2854,control,iOS,79,5,False,0,155,Mid (4-7)
2855,treatment,iOS,268,7,False,0,70,Mid (4-7)
2856,control,Android,189,3,False,0,151,Low (0-3)
2857,control,Android,48,9,True,1,388,High (8+)
2858,control,iOS,28,3,False,0,270,Low (0-3)
2859,control,iOS,178,4,False,0,68,Mid (4-7)
2860,treatment,iOS,107,4,False,0,112,Mid (4-7)
2861,control,Android,33,11,True,0,210,High (8+)
2862,treatment,iOS,71,3,True,0,156,Low (0-3)
2863,treatment,iOS,64,7,False,0,324,Mid (4-7)
2864,control,iOS,20,4,False,1,439,Mid (4-7)
2865,treatment,Android,142,8,False,0,248,High (8+)
2866,treatment,iOS,259,4,False,0,248,Mid (4-7)
2867,treatment,iOS,154,8,True,0,179,High (8+)
2868,control,iOS,315,7,True,0,135,Mid (4-7)
2869,control,Android,24,8,False,1,444,High (8+)
2870,treatment,Android,102,5,False,0,146,Mid (4-7)
2871,treatment,Android,169,6,False,0,144,Mid (4-7)
2872,treatment,iOS,202,9,False,0,197,High (8+)
2873,control,iOS,214,6,False,0,160,Mid (4-7)
2874,treatment,Android,234,6,False,1,346,Mid (4-7)
2875,control,iOS,189,5,True,1,623,Mid (4-7)
2876,control,Android,17,8,False,0,194,High (8+)
2877,control,Android,213,7,False,0,191,Mid (4-7)
2878,treatment,iOS,232,9,True,0,95,High (8+)
2879,control,iOS,905,4,False,1,330,Mid (4-7)
2880,control,Android,212,8,False,0,176,High (8+)
2881,treatment,Android,208,11,False,0,252,High (8+)
2882,control,iOS,130,5,False,0,239,Mid (4-7)
2883,control,iOS,364,7,False,0,181,Mid (4-7)
2884,control,iOS,1035,6,False,0,110,Mid (4-7)
2885,treatment,iOS,271,4,False,0,237,Mid (4-7)
2886,treatment,iOS,170,7,False,0,296,Mid (4-7)
2887,control,iOS,14,4,True,0,230,Mid (4-7)
2888,treatment,Android,233,8,True,1,255,High (8+)
2889,treatment,Android,221,3,False,0,228,Low (0-3)
2890,control,Android,268,3,False,0,277,Low (0-3)
2891,treatment,iOS,23,2,False,0,203,Low (0-3)
2892,treatment,iOS,190,4,False,0,94,Mid (4-7)
2893,treatment,Android,63,9,True,0,190,High (8+)
2894,control,iOS,257,4,False,0,213,Mid (4-7)
2895,treatment,iOS,49,7,True,1,536,Mid (4-7)
2896,treatment,iOS,207,7,False,1,437,Mid (4-7)
2897,control,Android,62,3,False,0,188,Low (0-3)
2898,control,Android,1,3,False,0,195,Low (0-3)
2899,control,iOS,180,3,True,0,182,Low (0-3)
2900,control,Android,21,6,False,0,266,Mid (4-7)
2901,treatment,iOS,193,6,False,1,513,Mid (4-7)
2902,control,iOS,467,7,False,0,253,Mid (4-7)
2903,control,Android,626,5,True,0,243,Mid (4-7)
2904,treatment,Android,48,6,False,0,160,Mid (4-7)
2905,control,iOS,298,11,False,0,163,High (8+)
2906,treatment,iOS,78,5,False,1,344,Mid (4-7)
2907,control,Android,415,5,False,1,362,Mid (4-7)
2908,control,Android,278,6,False,0,76,Mid (4-7)
2909,control,Android,13,9,False,0,163,High (8+)
2910,control,iOS,94,8,False,0,166,High (8+)
2911,control,Android,74,12,False,0,157,High (8+)
2912,treatment,Android,276,4,True,0,184,Mid (4-7)
2913,treatment,iOS,95,6,False,0,130,Mid (4-7)
2914,control,Android,207,4,False,1,633,Mid (4-7)
2915,treatment,iOS,166,4,False,0,239,Mid (4-7)
2916,treatment,iOS,668,3,True,0,231,Low (0-3)
2917,treatment,Android,499,7,True,0,231,Mid (4-7)
2918,control,iOS,100,8,False,0,331,High (8+)
2919,control,iOS,231,3,False,0,191,Low (0-3)
2920,control,Android,318,7,False,0,177,Mid (4-7)
2921,treatment,iOS,412,2,True,0,302,Low (0-3)
2922,treatment,iOS,12,8,True,1,485,High (8+)
2923,control,Android,64,6,True,0,145,Mid (4-7)
2924,control,iOS,69,5,False,0,226,Mid (4-7)
2925,treatment,iOS,102,2,False,0,187,Low (0-3)
2926,treatment,iOS,33,6,False,0,300,Mid (4-7)
2927,treatment,iOS,123,6,False,0,203,Mid (4-7)
2928,treatment,Android,195,8,False,1,464,High (8+)
2929,control,Android,123,4,False,0,234,Mid (4-7)
2930,treatment,iOS,197,6,True,0,109,Mid (4-7)
2931,treatment,Android,12,7,True,1,324,Mid (4-7)
2932,control,iOS,375,6,False,0,232,Mid (4-7)
2933,treatment,iOS,503,6,True,0,119,Mid (4-7)
2934,treatment,Android,173,5,True,0,159,Mid (4-7)
2935,control,Android,383,4,False,0,238,Mid (4-7)
2936,treatment,iOS,25,5,False,0,253,Mid (4-7)
2937,treatment,iOS,287,5,True,0,232,Mid (4-7)
2938,treatment,iOS,22,12,True,0,30,High (8+)
2939,control,iOS,94,6,True,0,203,Mid (4-7)
2940,control,iOS,70,4,False,0,255,Mid (4-7)
2941,treatment,Android,158,5,False,0,301,Mid (4-7)
2942,control,iOS,64,11,False,0,111,High (8+)
2943,treatment,Android,182,7,True,0,104,Mid (4-7)
2944,treatment,iOS,82,8,True,0,198,High (8+)
2945,control,iOS,354,8,True,1,251,High (8+)
2946,treatment,iOS,180,5,False,0,169,Mid (4-7)
2947,treatment,iOS,43,10,False,0,209,High (8+)
2948,control,Android,73,6,True,0,239,Mid (4-7)
2949,treatment,iOS,338,5,False,1,289,Mid (4-7)
2950,treatment,iOS,87,5,False,1,465,Mid (4-7)
2951,treatment,Android,138,6,False,0,235,Mid (4-7)
2952,treatment,Android,188,5,False,0,195,Mid (4-7)
2953,control,iOS,76,7,False,0,200,Mid (4-7)
2954,treatment,iOS,62,11,True,0,278,High (8+)
2955,treatment,Android,116,3,False,0,224,Low (0-3)
2956,treatment,Android,43,10,False,1,256,High (8+)
2957,treatment,Android,60,6,False,0,193,Mid (4-7)
2958,control,iOS,11,6,False,0,101,Mid (4-7)
2959,treatment,Android,65,4,False,0,167,Mid (4-7)
2960,control,iOS,69,12,True,1,369,High (8+)
2961,control,iOS,587,6,True,0,255,Mid (4-7)
2962,control,Android,160,5,False,0,279,Mid (4-7)
2963,treatment,iOS,278,7,False,1,544,Mid (4-7)
2964,treatment,iOS,8,6,False,1,504,Mid (4-7)
2965,treatment,iOS,20,8,False,1,495,High (8+)
2966,treatment,iOS,303,4,False,0,199,Mid (4-7)
2967,treatment,Android,175,7,False,1,335,Mid (4-7)
2968,treatment,Android,38,10,True,0,301,High (8+)
2969,control,iOS,93,4,False,0,120,Mid (4-7)
2970,control,iOS,139,7,False,0,117,Mid (4-7)
2971,control,Android,333,3,True,0,285,Low (0-3)
2972,treatment,Android,11,8,True,0,280,High (8+)
2973,treatment,iOS,163,14,False,0,193,High (8+)
2974,control,Android,227,4,False,0,210,Mid (4-7)
2975,control,Android,686,10,False,1,462,High (8+)
2976,treatment,iOS,296,8,True,1,306,High (8+)
2977,control,iOS,58,6,True,0,77,Mid (4-7)
2978,treatment,iOS,222,4,True,0,181,Mid (4-7)
2979,treatment,Android,259,3,False,0,188,Low (0-3)
2980,control,iOS,235,3,True,1,500,Low (0-3)
2981,control,iOS,308,10,False,0,270,High (8+)
2982,treatment,iOS,421,6,False,0,213,Mid (4-7)
2983,treatment,Android,18,9,True,0,123,High (8+)
2984,treatment,iOS,19,3,True,0,151,Low (0-3)
2985,treatment,Android,286,3,False,0,166,Low (0-3)
2986,control,Android,52,5,False,0,241,Mid (4-7)
2987,treatment,iOS,10,10,True,0,80,High (8+)
2988,treatment,iOS,92,8,True,1,695,High (8+)
2989,treatment,iOS,308,5,False,0,176,Mid (4-7)
2990,control,Android,24,5,False,0,91,Mid (4-7)
2991,treatment,iOS,200,3,False,0,237,Low (0-3)
2992,treatment,iOS,0,2,False,0,42,Low (0-3)
2993,control,iOS,20,9,False,0,166,High (8+)
2994,control,iOS,77,6,False,0,177,Mid (4-7)
2995,treatment,Android,15,8,False,1,386,High (8+)
2996,control,Android,336,5,False,0,221,Mid (4-7)
2997,control,Android,359,10,False,0,71,High (8+)
2998,control,iOS,253,7,False,0,125,Mid (4-7)
2999,treatment,iOS,49,6,False,0,88,Mid (4-7)
3000,treatment,Android,133,6,True,0,173,Mid (4-7)
3001,treatment,iOS,36,2,False,0,134,Low (0-3)
3002,control,Android,59,5,False,0,167,Mid (4-7)
3003,treatment,iOS,130,8,False,0,113,High (8+)
3004,treatment,iOS,239,3,False,0,136,Low (0-3)
3005,treatment,Android,17,7,False,1,350,Mid (4-7)
3006,treatment,Android,63,9,False,0,225,High (8+)
3007,control,Android,470,5,False,0,121,Mid (4-7)
3008,treatment,iOS,100,9,True,0,36,High (8+)
3009,control,iOS,503,3,False,0,246,Low (0-3)
3010,treatment,iOS,856,8,True,1,439,High (8+)
3011,control,Android,134,8,False,0,141,High (8+)
3012,control,Android,61,7,True,0,110,Mid (4-7)
3013,control,iOS,281,6,True,0,161,Mid (4-7)
3014,treatment,Android,31,2,False,0,170,Low (0-3)
3015,control,Android,52,4,False,1,348,Mid (4-7)
3016,treatment,Android,276,12,False,0,315,High (8+)
3017,control,iOS,102,6,True,0,142,Mid (4-7)
3018,control,iOS,40,3,False,1,360,Low (0-3)
3019,treatment,Android,189,5,True,0,148,Mid (4-7)
3020,control,iOS,237,10,False,0,152,High (8+)
3021,control,Android,24,6,True,0,67,Mid (4-7)
3022,treatment,Android,58,9,True,0,79,High (8+)
3023,control,Android,45,3,False,1,333,Low (0-3)
3024,control,iOS,86,6,True,0,254,Mid (4-7)
3025,control,iOS,259,6,False,0,213,Mid (4-7)
3026,treatment,iOS,225,7,False,0,275,Mid (4-7)
3027,treatment,iOS,195,6,False,0,99,Mid (4-7)
3028,treatment,iOS,1,10,False,1,237,High (8+)
3029,treatment,iOS,27,10,True,0,159,High (8+)
3030,control,iOS,45,10,False,0,174,High (8+)
3031,control,iOS,57,5,False,0,100,Mid (4-7)
3032,treatment,iOS,28,8,False,0,233,High (8+)
3033,control,iOS,95,7,True,0,112,Mid (4-7)
3034,control,iOS,14,6,False,0,151,Mid (4-7)
3035,control,Android,249,6,False,0,262,Mid (4-7)
3036,control,iOS,278,8,True,0,192,High (8+)
3037,treatment,iOS,153,5,False,1,428,Mid (4-7)
3038,control,Android,16,4,False,0,174,Mid (4-7)
3039,treatment,Android,397,7,False,1,289,Mid (4-7)
3040,control,iOS,606,4,False,0,207,Mid (4-7)
3041,treatment,Android,40,2,False,0,55,Low (0-3)
3042,control,Android,219,6,False,0,86,Mid (4-7)
3043,control,Android,332,7,False,0,120,Mid (4-7)
3044,treatment,iOS,139,6,False,0,175,Mid (4-7)
3045,treatment,Android,70,3,False,0,121,Low (0-3)
3046,control,iOS,117,15,False,0,250,High (8+)
3047,control,iOS,129,5,True,0,213,Mid (4-7)
3048,control,Android,92,6,False,0,171,Mid (4-7)
3049,control,iOS,478,7,True,0,189,Mid (4-7)
3050,control,Android,245,4,False,0,269,Mid (4-7)
3051,control,iOS,49,2,True,0,88,Low (0-3)
3052,control,Android,158,6,False,0,234,Mid (4-7)
3053,control,iOS,210,3,False,0,200,Low (0-3)
3054,treatment,iOS,27,5,False,0,349,Mid (4-7)
3055,treatment,iOS,79,4,False,0,248,Mid (4-7)
3056,treatment,iOS,424,4,True,1,434,Mid (4-7)
3057,control,iOS,150,7,True,0,172,Mid (4-7)
3058,control,Android,44,9,False,0,221,High (8+)
3059,treatment,iOS,23,5,False,0,127,Mid (4-7)
3060,control,Android,131,5,True,0,76,Mid (4-7)
3061,control,iOS,142,5,False,0,190,Mid (4-7)
3062,treatment,iOS,73,5,False,0,202,Mid (4-7)
3063,treatment,Android,179,9,False,0,101,High (8+)
3064,treatment,iOS,12,8,False,1,375,High (8+)
3065,control,Android,28,11,False,0,214,High (8+)
3066,control,Android,142,5,False,0,224,Mid (4-7)
3067,treatment,iOS,11,9,False,0,135,High (8+)
3068,control,Android,383,6,True,0,93,Mid (4-7)
3069,treatment,Android,27,2,False,0,255,Low (0-3)
3070,treatment,iOS,201,7,False,0,238,Mid (4-7)
3071,treatment,Android,89,11,False,1,534,High (8+)
3072,control,iOS,91,8,False,0,335,High (8+)
3073,control,iOS,260,6,False,0,205,Mid (4-7)
3074,treatment,Android,124,11,False,0,178,High (8+)
3075,treatment,Android,232,7,True,0,135,Mid (4-7)
3076,treatment,Android,126,9,False,1,372,High (8+)
3077,control,Android,161,4,True,0,95,Mid (4-7)
3078,control,Android,257,10,False,0,136,High (8+)
3079,treatment,Android,168,5,False,0,285,Mid (4-7)
3080,treatment,iOS,172,7,False,0,192,Mid (4-7)
3081,treatment,iOS,280,5,True,1,500,Mid (4-7)
3082,control,iOS,535,6,False,0,72,Mid (4-7)
3083,treatment,Android,85,4,False,0,291,Mid (4-7)
3084,treatment,iOS,154,10,True,0,225,High (8+)
3085,treatment,iOS,16,9,True,0,162,High (8+)
3086,control,iOS,79,3,False,0,282,Low (0-3)
3087,control,Android,95,8,False,0,75,High (8+)
3088,treatment,Android,324,9,True,1,541,High (8+)
3089,control,iOS,129,3,False,0,168,Low (0-3)
3090,control,iOS,236,6,False,0,93,Mid (4-7)
3091,treatment,iOS,3,5,False,0,136,Mid (4-7)
3092,control,iOS,112,4,False,0,100,Mid (4-7)
3093,treatment,iOS,416,6,False,1,363,Mid (4-7)
3094,control,Android,45,5,False,0,154,Mid (4-7)
3095,treatment,Android,5,3,True,1,454,Low (0-3)
3096,treatment,iOS,102,3,False,0,79,Low (0-3)
3097,control,iOS,219,7,False,0,72,Mid (4-7)
3098,control,iOS,109,8,True,0,241,High (8+)
3099,control,iOS,110,5,True,0,201,Mid (4-7)
3100,control,iOS,199,8,False,0,111,High (8+)
3101,treatment,iOS,52,7,False,0,153,Mid (4-7)
3102,treatment,iOS,250,11,True,1,343,High (8+)
3103,control,Android,29,5,False,0,151,Mid (4-7)
3104,control,Android,90,9,False,0,140,High (8+)
3105,control,Android,192,6,False,0,140,Mid (4-7)
3106,treatment,iOS,317,4,False,0,293,Mid (4-7)
3107,control,Android,282,4,True,0,148,Mid (4-7)
3108,treatment,Android,230,5,False,0,284,Mid (4-7)
3109,treatment,iOS,80,2,False,0,155,Low (0-3)
3110,treatment,iOS,23,2,True,0,221,Low (0-3)
3111,control,iOS,43,6,False,0,249,Mid (4-7)
3112,treatment,iOS,360,7,True,1,436,Mid (4-7)
3113,control,iOS,350,14,False,0,154,High (8+)
3114,control,iOS,544,5,False,0,222,Mid (4-7)
3115,treatment,iOS,14,5,False,0,155,Mid (4-7)
3116,treatment,iOS,138,3,False,0,169,Low (0-3)
3117,control,iOS,188,7,False,0,231,Mid (4-7)
3118,control,Android,223,4,False,0,140,Mid (4-7)
3119,control,iOS,185,4,False,0,262,Mid (4-7)
3120,control,Android,264,6,False,0,202,Mid (4-7)
3121,control,iOS,80,8,False,0,179,High (8+)
3122,control,iOS,35,3,True,0,202,Low (0-3)
3123,control,iOS,41,11,False,0,109,High (8+)
3124,treatment,iOS,2,7,False,0,240,Mid (4-7)
3125,treatment,iOS,77,7,True,0,204,Mid (4-7)
3126,treatment,iOS,17,2,False,0,313,Low (0-3)
3127,control,iOS,69,5,False,0,216,Mid (4-7)
3128,treatment,Android,178,4,True,0,156,Mid (4-7)
3129,treatment,iOS,404,3,False,0,104,Low (0-3)
3130,treatment,Android,329,7,False,0,138,Mid (4-7)
3131,treatment,iOS,52,6,False,0,239,Mid (4-7)
3132,treatment,Android,25,5,True,0,194,Mid (4-7)
3133,treatment,iOS,38,7,False,1,363,Mid (4-7)
3134,control,Android,637,6,True,1,505,Mid (4-7)
3135,treatment,Android,143,6,False,0,266,Mid (4-7)
3136,treatment,Android,36,6,True,0,171,Mid (4-7)
3137,treatment,iOS,330,13,False,0,175,High (8+)
3138,treatment,Android,90,8,False,1,368,High (8+)
3139,control,iOS,413,3,True,0,194,Low (0-3)
3140,control,Android,54,10,False,0,220,High (8+)
3141,treatment,iOS,89,1,False,0,148,Low (0-3)
3142,treatment,iOS,126,6,False,1,576,Mid (4-7)
3143,treatment,iOS,401,3,False,0,95,Low (0-3)
3144,control,iOS,365,5,True,0,262,Mid (4-7)
3145,control,Android,153,5,False,1,376,Mid (4-7)
3146,treatment,Android,45,5,False,1,357,Mid (4-7)
3147,treatment,Android,92,8,True,1,417,High (8+)
3148,treatment,Android,668,8,True,0,204,High (8+)
3149,control,Android,168,4,False,0,240,Mid (4-7)
3150,treatment,iOS,273,2,True,1,495,Low (0-3)
3151,control,iOS,107,6,False,0,133,Mid (4-7)
3152,treatment,iOS,136,11,False,0,165,High (8+)
3153,control,iOS,100,3,True,0,183,Low (0-3)
3154,control,iOS,218,6,True,0,230,Mid (4-7)
3155,treatment,iOS,343,6,True,0,233,Mid (4-7)
3156,treatment,iOS,127,8,False,1,407,High (8+)
3157,control,iOS,118,9,True,1,426,High (8+)
3158,treatment,Android,74,14,False,0,153,High (8+)
3159,control,iOS,35,8,False,0,203,High (8+)
3160,control,iOS,504,9,False,0,236,High (8+)
3161,control,iOS,68,4,True,0,231,Mid (4-7)
3162,control,iOS,290,4,False,0,233,Mid (4-7)
3163,treatment,iOS,226,6,False,0,161,Mid (4-7)
3164,control,iOS,281,7,False,0,216,Mid (4-7)
3165,control,iOS,496,6,False,0,73,Mid (4-7)
3166,treatment,iOS,175,7,False,0,212,Mid (4-7)
3167,control,iOS,410,3,True,1,317,Low (0-3)
3168,treatment,iOS,33,4,False,1,393,Mid (4-7)
3169,control,Android,177,3,False,0,177,Low (0-3)
3170,treatment,iOS,266,7,False,1,215,Mid (4-7)
3171,control,iOS,57,5,False,0,224,Mid (4-7)
3172,control,iOS,242,5,True,0,256,Mid (4-7)
3173,control,Android,271,6,True,0,196,Mid (4-7)
3174,control,iOS,320,4,False,0,268,Mid (4-7)
3175,control,Android,67,6,False,0,215,Mid (4-7)
3176,treatment,Android,206,11,False,0,171,High (8+)
3177,treatment,iOS,65,5,False,1,337,Mid (4-7)
3178,treatment,iOS,241,8,False,0,232,High (8+)
3179,treatment,iOS,111,8,True,1,456,High (8+)
3180,control,iOS,163,7,True,0,165,Mid (4-7)
3181,control,iOS,96,1,False,0,179,Low (0-3)
3182,control,iOS,31,5,False,0,76,Mid (4-7)
3183,control,iOS,35,5,False,0,98,Mid (4-7)
3184,treatment,iOS,14,4,True,1,511,Mid (4-7)
3185,treatment,Android,173,7,False,1,462,Mid (4-7)
3186,control,iOS,339,10,False,0,284,High (8+)
3187,control,Android,3,10,True,0,136,High (8+)
3188,treatment,Android,12,3,False,0,179,Low (0-3)
3189,treatment,Android,110,6,False,0,196,Mid (4-7)
3190,control,Android,240,2,False,1,297,Low (0-3)
3191,treatment,iOS,30,7,False,0,197,Mid (4-7)
3192,treatment,iOS,57,5,False,1,517,Mid (4-7)
3193,control,iOS,47,10,False,0,126,High (8+)
3194,control,iOS,91,3,False,0,171,Low (0-3)
3195,treatment,Android,45,7,True,0,226,Mid (4-7)
3196,treatment,Android,78,8,False,0,124,High (8+)
3197,treatment,iOS,234,9,False,0,177,High (8+)
3198,control,iOS,169,11,False,1,433,High (8+)
3199,control,iOS,15,7,True,0,61,Mid (4-7)
3200,treatment,iOS,182,4,False,1,403,Mid (4-7)
3201,treatment,iOS,116,7,False,0,147,Mid (4-7)
3202,control,iOS,490,5,True,0,239,Mid (4-7)
3203,treatment,Android,61,12,True,1,358,High (8+)
3204,treatment,iOS,233,6,False,0,94,Mid (4-7)
3205,treatment,Android,236,8,False,0,90,High (8+)
3206,treatment,Android,45,4,True,1,437,Mid (4-7)
3207,treatment,Android,420,4,True,0,215,Mid (4-7)
3208,control,iOS,121,6,False,0,175,Mid (4-7)
3209,treatment,Android,204,9,True,0,273,High (8+)
3210,control,Android,28,6,False,0,97,Mid (4-7)
3211,treatment,iOS,53,4,False,0,126,Mid (4-7)
3212,control,iOS,158,6,True,0,291,Mid (4-7)
3213,treatment,Android,69,8,True,0,171,High (8+)
3214,control,iOS,124,4,False,0,303,Mid (4-7)
3215,control,iOS,84,10,False,0,226,High (8+)
3216,control,iOS,184,6,False,0,190,Mid (4-7)
3217,control,Android,120,5,False,0,216,Mid (4-7)
3218,treatment,Android,0,4,False,0,72,Mid (4-7)
3219,treatment,iOS,188,5,True,0,255,Mid (4-7)
3220,treatment,iOS,98,9,False,0,199,High (8+)
3221,control,Android,75,7,False,0,59,Mid (4-7)
3222,control,Android,17,11,True,0,182,High (8+)
3223,control,Android,44,6,False,0,165,Mid (4-7)
3224,control,iOS,45,2,True,0,248,Low (0-3)
3225,treatment,iOS,493,5,True,0,138,Mid (4-7)
3226,control,iOS,101,1,False,0,205,Low (0-3)
3227,control,Android,7,6,False,0,138,Mid (4-7)
3228,control,iOS,26,6,True,0,52,Mid (4-7)
3229,control,iOS,14,10,False,0,93,High (8+)
3230,treatment,iOS,159,8,True,0,172,High (8+)
3231,treatment,iOS,37,4,True,0,157,Mid (4-7)
3232,control,Android,124,4,False,0,202,Mid (4-7)
3233,control,iOS,83,7,False,1,436,Mid (4-7)
3234,control,Android,293,9,False,0,114,High (8+)
3235,control,Android,69,7,False,0,162,Mid (4-7)
3236,control,iOS,110,4,False,1,436,Mid (4-7)
3237,treatment,Android,229,1,True,0,174,Low (0-3)
3238,treatment,Android,102,5,True,0,42,Mid (4-7)
3239,treatment,Android,283,6,True,0,200,Mid (4-7)
3240,control,iOS,195,4,False,0,203,Mid (4-7)
3241,control,iOS,95,7,False,0,253,Mid (4-7)
3242,treatment,iOS,126,11,False,0,149,High (8+)
3243,treatment,Android,615,3,False,0,218,Low (0-3)
3244,treatment,Android,195,8,True,0,78,High (8+)
3245,control,Android,423,9,True,0,197,High (8+)
3246,treatment,iOS,35,2,False,1,462,Low (0-3)
3247,control,iOS,118,8,False,0,146,High (8+)
3248,treatment,iOS,430,11,False,0,277,High (8+)
3249,treatment,iOS,70,5,True,0,131,Mid (4-7)
3250,treatment,Android,617,7,True,0,208,Mid (4-7)
3251,control,iOS,18,5,True,0,180,Mid (4-7)
3252,treatment,iOS,419,6,False,1,444,Mid (4-7)
3253,control,iOS,106,6,False,1,484,Mid (4-7)
3254,control,iOS,13,5,False,0,90,Mid (4-7)
3255,control,iOS,380,5,False,0,106,Mid (4-7)
3256,treatment,iOS,52,5,False,0,88,Mid (4-7)
3257,control,iOS,4,6,True,0,156,Mid (4-7)
3258,control,iOS,26,3,False,0,169,Low (0-3)
3259,treatment,iOS,193,6,False,0,217,Mid (4-7)
3260,control,Android,685,9,False,0,214,High (8+)
3261,treatment,iOS,21,7,False,0,87,Mid (4-7)
3262,control,Android,111,7,False,0,210,Mid (4-7)
3263,control,Android,35,9,False,0,135,High (8+)
3264,treatment,iOS,245,7,False,0,216,Mid (4-7)
3265,control,Android,22,5,False,0,30,Mid (4-7)
3266,control,iOS,49,6,True,0,165,Mid (4-7)
3267,treatment,Android,39,5,True,1,332,Mid (4-7)
3268,treatment,Android,144,6,True,0,152,Mid (4-7)
3269,treatment,Android,371,4,True,0,185,Mid (4-7)
3270,control,iOS,128,5,False,1,458,Mid (4-7)
3271,control,iOS,10,4,False,0,161,Mid (4-7)
3272,treatment,iOS,149,11,False,0,233,High (8+)
